uid,name,num_leds,length,reversed,offset,sub_component,num_adressable_leds,bus,status,points
64,face_front,3,0.03,FALSE,0,face_front,3,bus,done,"[[0.3457551838808341, 0.5814436403395031, 0.5137823914859676], [0.3343472113434748, 0.5625056663648433, 0.5402201310753989]]"
65,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.33434721134347484, 0.5625056663648433, 0.540220131075399], [0.33837912072350845, 0.5415035607840543, 0.5406431349088291]]"
66,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3383791207235084, 0.5415035607840543, 0.5406431349088291], [0.3313004669455026, 0.5174953238954025, 0.5613703227469437]]"
67,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3313004669455026, 0.5174953238954025, 0.5613703227469437], [0.32810615235124674, 0.5433797566693809, 0.5577747901627799]]"
68,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.32810615235124674, 0.5433797566693809, 0.5577747901627799], [0.3244462794898804, 0.5649535884642994, 0.5565057786624882]]"
69,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.3244462794898805, 0.5649535884642994, 0.5565057786624882], [0.3242554274949715, 0.5874817186510242, 0.5488917096607316]]"
70,face_front,4,0.05,FALSE,0,face_front,4,bus,done,"[[0.3242554274949715, 0.5874817186510242, 0.5488917096607316], [0.3162816883780098, 0.6374399148016309, 0.5450846751598531]]"
71,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3162816883780098, 0.6374399148016308, 0.5450846751598531], [0.3169036775866571, 0.6613734878349373, 0.5355670889076594]]"
72,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3169036775866571, 0.6613734878349373, 0.5355670889076595], [0.3123508438019519, 0.6867333306144436, 0.5345095793240816]]"
73,face_front,12,0.20,FALSE,0,face_front,12,bus,done,"[[0.3123508438019519, 0.6867333306144436, 0.5345095793240816], [0.2926567096084806, 0.8809556397720405, 0.5001275536382831]]"
74,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.29265670960848056, 0.8809556397720405, 0.5001275536382831], [0.30574914498641964, 0.8889445876956609, 0.474633456236062]]"
75,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.30574914498641964, 0.8889445876956609, 0.47463345623606196], [0.31601188161223964, 0.902909105303521, 0.4519332325217554]]"
76,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.31601188161223964, 0.9029091053035211, 0.45193323252175543], [0.3271012772933466, 0.908852297085673, 0.4306299456514069]]"
77,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3271012772933466, 0.9088522970856729, 0.43062994565140683], [0.3383377205546468, 0.9160538741137217, 0.4086281903590793]]"
78,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3383377205546468, 0.916053874113722, 0.4086281903590794], [0.3503820790654448, 0.9242389103753331, 0.38488026401180414]]"
79,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.35038207906544483, 0.9242389103753331, 0.38488026401180414], [0.3645225913105253, 0.9320317699609624, 0.357639995554637]]"
80,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3645225913105252, 0.9320317699609624, 0.357639995554637], [0.3745582264836034, 0.9451310848467765, 0.33563824026231015]]"
81,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3745582264836034, 0.9451310848467764, 0.33563824026231015], [0.38532740667451854, 0.9526470067243322, 0.31433495339196066]]"
82,face_front,6,0.09,FALSE,0,face_front,6,bus,done,"[[0.38532740667451854, 0.9526470067243323, 0.3143349533919606], [0.39401069360166363, 1.029757736171977, 0.27210165504998557]]"
83,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.39401069360166363, 1.029757736171977, 0.27210165504998557], [0.3841513637559112, 1.0238790086769551, 0.291251671810619]]"
84,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3841513637559112, 1.0238790086769551, 0.291251671810619], [0.3729791029080174, 1.0169586980443432, 0.3130430701934099]]"
85,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.37297910290801745, 1.0169586980443432, 0.3130430701934099], [0.3616801677949716, 1.0069155398945877, 0.3361551593872774]]"
86,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3616801677949716, 1.0069155398945875, 0.3361551593872774], [0.3497371145105523, 0.9944184441391295, 0.361248284797763]]"
87,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3497371145105522, 0.9944184441391295, 0.361248284797763], [0.33798407262386265, 0.9866056196593865, 0.38436037399163114]]"
88,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.33798407262386265, 0.9866056196593865, 0.38436037399163114], [0.3261676936045962, 0.9772313714210719, 0.4081328085910388]]"
89,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3261676936045962, 0.9772313714210719, 0.40813280859103884], [0.3147807266995788, 0.969493081586559, 0.4305845523793676]]"
90,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3147807266995788, 0.9694930815865592, 0.43058455237936755], [0.30259827269864065, 0.9600442987030149, 0.4550173323843136]]"
91,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3025982726986407, 0.9600442987030147, 0.45501733238431363], [0.28959563694238644, 0.9527513148442527, 0.4801104577947999]]"
92,face_front,13,0.21,FALSE,0,face_front,13,bus,done,"[[0.28959563694238644, 0.9527513148442529, 0.4801104577947999], [0.2652798987100503, 1.1629805545173966, 0.4480883776603475]]"
93,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.2652798987100503, 1.1629805545173966, 0.4480883776603475], [0.2799461699264986, 1.1604696549853215, 0.4235711294225802]]"
94,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.2799461699264986, 1.1604696549853215, 0.4235711294225802], [0.2910588831654646, 1.158724719652171, 0.4049387038403998]]"
95,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.2910588831654646, 1.158724719652171, 0.4049387038403998], [0.30418846927825144, 1.162769091841211, 0.3807713297367928]]"
96,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3041884692782515, 1.162769091841211, 0.3807713297367928], [0.31719765997848787, 1.1585622030239913, 0.35972232648526387]]"
97,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.31719765997848787, 1.1585622030239913, 0.3597223264852638], [0.3290972416155067, 1.1586998079177362, 0.339063119590244]]"
98,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3290972416155067, 1.1586998079177366, 0.339063119590244], [0.34234533363616526, 1.1577408514262186, 0.31645493091267574]]"
99,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.34234533363616537, 1.1577408514262186, 0.31645493091267574], [0.34635725641810644, 1.1800386512904604, 0.30164266936530393]]"
100,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3463572564181064, 1.1800386512904604, 0.3016426693653039], [0.3499889616438161, 1.2008879123600322, 0.2879997968874608]]"
101,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3499889616438161, 1.2008879123600327, 0.2879997968874608], [0.35245909337757164, 1.227442211582888, 0.27435692440961756]]"
102,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3524590933775717, 1.2274422115828878, 0.27435692440961756], [0.35627773549496744, 1.252899949420479, 0.25876507014922545]]"
103,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.35627773549496744, 1.252899949420479, 0.25876507014922545], [0.357875269981248, 1.2737920849931839, 0.24863036487997006]]"
104,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.357875269981248, 1.2737920849931839, 0.24863036487997006], [0.36160456029156984, 1.2996886719194893, 0.2330385106195789]]"
105,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.36160456029156984, 1.2996886719194893, 0.2330385106195789], [0.34900474124836317, 1.3007796199395347, 0.2544773102276177]]"
106,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3490047412483632, 1.3007796199395347, 0.2544773102276177], [0.34622916671505055, 1.2746201726292177, 0.2685099790619704]]"
107,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.34622916671505044, 1.2746201726292177, 0.2685099790619704], [0.34264119264053766, 1.2469241921718797, 0.2844916296788726]]"
108,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3426411926405378, 1.2469241921718797, 0.2844916296788726], [0.3404099622272048, 1.2236178252747263, 0.2965753167306757]]"
109,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3404099622272048, 1.2236178252747263, 0.2965753167306757], [0.3368302214302312, 1.2014080197628365, 0.31060798556502855]]"
110,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.3368302214302312, 1.2014080197628365, 0.3106079855650286], [0.33649184552051686, 1.1798581718935828, 0.3187937090517357]]"
111,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.3364918455205168, 1.179858171893583, 0.3187937090517357], [0.32671578643000204, 1.1792388434079912, 0.3359447487381652]]"
112,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.32671578643000204, 1.179238843407991, 0.3359447487381652], [0.3142053191938685, 1.1798909423393225, 0.3573835483462045]]"
113,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.3142053191938685, 1.1798909423393225, 0.3573835483462045], [0.3013748321077787, 1.1832201329791139, 0.37843255159773376]]"
114,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.3013748321077787, 1.1832201329791139, 0.37843255159773376], [0.28830544370126704, 1.1833013912932033, 0.4010407402753019]]"
115,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.28830544370126704, 1.1833013912932033, 0.4010407402753019], [0.27590713860014565, 1.1867185762853463, 0.42131015081381096]]"
116,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.27590713860014565, 1.1867185762853465, 0.42131015081381096], [0.2634486357927483, 1.18601013077436, 0.44313874677835996]]"
117,face_front,4,0.06,FALSE,0,face_front,4,bus,done,"[[0.2634486357927483, 1.18601013077436, 0.44313874677836007], [0.25777128652774595, 1.2415273471793014, 0.43339383786561425]]"
118,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.25777128652774595, 1.2415273471793011, 0.43339383786561425], [0.27264417763080356, 1.2436414569818257, 0.4068876856229487]]"
119,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.27264417763080356, 1.243641456981826, 0.4068876856229487], [0.28729274446383896, 1.2402253946627264, 0.38272031151934066]]"
120,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.28729274446383896, 1.240225394662726, 0.38272031151934066], [0.30054083648449753, 1.239266438171208, 0.3601121228417724]]"
121,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[0.30054083648449753, 1.2392664381712084, 0.3601121228417724], [0.312265493516727, 1.2667909206160177, 0.33009780339051853]]"
122,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.312265493516727, 1.2667909206160175, 0.33009780339051853], [0.29782478439863735, 1.2647648051658447, 0.3558243629201644]]"
123,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.29782478439863735, 1.2647648051658447, 0.3558243629201644], [0.2861412937541028, 1.264671197448275, 0.376093773458674]]"
124,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.28614129375410285, 1.264671197448275, 0.376093773458674], [0.2700320544024157, 1.2664187350918266, 0.4033795184143604]]"
125,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.2700320544024157, 1.2664187350918266, 0.40337951841436054], [0.2567319979530209, 1.2687382360256623, 0.42559791073541886]]"
126,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.2567319979530209, 1.2687382360256623, 0.42559791073541886], [0.25329305439243516, 1.2969116503795768, 0.4216188695281666]]"
127,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.2532930543924352, 1.2969116503795772, 0.4216188695281665], [0.26803146080339446, 1.2954329973071186, 0.39661265366535]]"
128,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.26803146080339446, 1.2954329973071186, 0.39661265366535], [0.2823847930657471, 1.2938759412667145, 0.3723010549098343]]"
129,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.2823847930657471, 1.2938759412667147, 0.3723010549098343], [0.2971565116308049, 1.2932185187543173, 0.34694753049336735]]"
130,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.2971565116308049, 1.2932185187543173, 0.34694753049336735], [0.30969739776432637, 1.291699663896204, 0.32576170872070315]]"
131,face_front,3,0.03,FALSE,0,face_front,3,bus,done,"[[0.3096973977643264, 1.291699663896204, 0.3257617087207032], [0.3184908459714166, 1.315480149860731, 0.3021447270724873]]"
132,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.3184908459714166, 1.315480149860731, 0.30214472707248724], [0.3071328421361951, 1.3249771017173018, 0.3184682290940474]]"
133,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.30713284213619507, 1.324977101717302, 0.3184682290940474], [0.2925926251011569, 1.319573298739173, 0.3455582962787658]]"
134,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.29259262510115697, 1.319573298739173, 0.3455582962787658], [0.278783591907615, 1.3204267286714335, 0.36917527792698224]]"
135,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.278783591907615, 1.3204267286714333, 0.36917527792698224], [0.2659372440855899, 1.3214761660235568, 0.3910557168069462]]"
136,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.2659372440855899, 1.3214761660235568, 0.3910557168069462], [0.24949931615999998, 1.3234232363003233, 0.41884040109896437]]"
137,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.24949931615999993, 1.3234232363003233, 0.4188404010989643], [0.2478438097470928, 1.3532207447629958, 0.41119961291865964]]"
138,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.24784380974709283, 1.3532207447629958, 0.41119961291865964], [0.26312651522686376, 1.3510384655823933, 0.38549877994854237]]"
139,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.26312651522686376, 1.3510384655823933, 0.38549877994854237], [0.2789998200814496, 1.3469403151955428, 0.35945063842477515]]"
140,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.2789998200814495, 1.3469403151955428, 0.3594506384247751], [0.29162031867507304, 1.3450304457993854, 0.3382648166521114]]"
141,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.29162031867507304, 1.3450304457993854, 0.3382648166521115], [0.3024763549945383, 1.3537563718983683, 0.316384377772147]]"
142,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.30247635499453823, 1.3537563718983683, 0.31638437777214695], [0.2869638315334171, 1.3738097159804517, 0.3361809653302095]]"
143,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.2869638315334171, 1.3738097159804517, 0.3361809653302096], [0.2737527335649776, 1.3776354565828577, 0.3577140956565246]]"
144,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.27375273356497765, 1.3776354565828577, 0.3577140956565246], [0.2589143906917234, 1.376650417975133, 0.3837622371802913]]"
145,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.25891439069172334, 1.376650417975133, 0.3837622371802914], [0.24457404658127577, 1.3761739983573704, 0.4087684530431084]]"
146,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.2445740465812758, 1.3761739983573704, 0.4087684530431083], [0.24174299372035724, 1.4028815916979798, 0.4042534418456542]]"
