uid,name,num_leds,length,reversed,offset,sub_component,num_adressable_leds,bus,status,points
45,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.381259129961641, 0.7139020316024536, 0.4055757766030308], [-0.38847836268297636, 0.6900907833589035, 0.4014688297573843]]"
46,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3751378388356715, 0.6951996961698782, 0.4227736165191765], [-0.381259129961641, 0.7139020316024536, 0.4055757766030308]]"
47,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3772781712107862, 0.6679466335053224, 0.4286773526097928], [-0.3751378388356715, 0.6951996961698783, 0.4227736165191765]]"
48,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[-0.3665637118605559, 0.6456004153685487, 0.45511582292864317], [-0.3772781712107862, 0.6679466335053221, 0.4286773526097928]]"
49,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3764181635255933, 0.6241315047299183, 0.44561850834808586], [-0.3665637118605559, 0.6456004153685488, 0.45511582292864317]]"
50,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3795545800475859, 0.5970812496381922, 0.4497254551937319], [-0.3764181635255933, 0.6241315047299183, 0.44561850834808586]]"
51,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.36712792578276265, 0.6108032704397833, 0.46640992675417153], [-0.3795545800475859, 0.5970812496381922, 0.4497254551937319]]"
52,face_front,3,0.03,FALSE,0,face_front,3,bus,done,"[[-0.37338404911570094, 0.5771650259271887, 0.4674366634655832], [-0.3671279257827627, 0.6108032704397833, 0.46640992675417153]]"
53,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.36188672988968906, 0.5703096303059425, 0.4897681869387871], [-0.37338404911570094, 0.5771650259271887, 0.46743666346558327]]"
54,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3614977884612313, 0.5955115590488972, 0.48155429324749394], [-0.36188672988968906, 0.5703096303059424, 0.48976818693878704]]"
55,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.35677023269361385, 0.6129079136443667, 0.4836077666703168], [-0.3614977884612313, 0.5955115590488972, 0.481554293247494]]"
56,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.3591233446762129, 0.6326488237136688, 0.47257034702264133], [-0.35677023269361385, 0.6129079136443667, 0.4836077666703168]]"
57,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.35247330289595047, 0.6565759619988358, 0.47565055715687676], [-0.3591233446762129, 0.6326488237136688, 0.47257034702264133]]"
58,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3393094594627765, 0.6540025735211147, 0.49935851844694895], [-0.35247330289595047, 0.6565759619988358, 0.47565055715687676]]"
59,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3466088417808255, 0.6277390798632789, 0.49597754248730247], [-0.3393094594627765, 0.6540025735211147, 0.49935851844694895]]"
60,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.3473995735245375, 0.604680953869492, 0.5027394944065955], [-0.3466088417808255, 0.6277390798632788, 0.4959775424873025]]"
61,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.347276314586386, 0.5820030550000564, 0.5109504360228797], [-0.3473995735245375, 0.604680953869492, 0.5027394944065954]]"
62,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.33796364414086666, 0.6044587129988584, 0.5191613776391631], [-0.347276314586386, 0.5820030550000566, 0.5109504360228798]]"
63,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.33392368803603306, 0.6325184818105979, 0.5162633982451799], [-0.33796364414086677, 0.6044587129988584, 0.5191613776391631]]"
64,face_front,4,0.06,FALSE,0,face_front,4,bus,done,"[[-0.3118378930333772, 0.690316914185197, 0.5341342711747395], [-0.33392368803603306, 0.6325184818105979, 0.5162633982451799]]"
65,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.31579539760843217, 0.666770918391446, 0.5355832608717307], [-0.31183789303337717, 0.690316914185197, 0.5341342711747395]]"
66,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3155331585974728, 0.6406668020912091, 0.5452431921850059], [-0.3157953976084322, 0.666770918391446, 0.5355832608717308]]"
67,face_front,4,0.05,FALSE,0,face_front,4,bus,done,"[[-0.323576945968298, 0.5902031099626524, 0.5491071647103157], [-0.3155331585974728, 0.6406668020912091, 0.5452431921850059]]"
68,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3343108594112127, 0.5635062633945993, 0.5399302299627048], [-0.323576945968298, 0.5902031099626522, 0.5491071647103157]]"
69,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.3247461518068265, 0.5666557230650202, 0.5553861200639454], [-0.33431085941121275, 0.5635062633945993, 0.5399302299627048]]"
70,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.3272360866935503, 0.5462088433635861, 0.5582840994579276], [-0.3247461518068265, 0.5666557230650202, 0.5553861200639454]]"
71,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.3379542790018085, 0.5387636782341668, 0.5423452127910232], [-0.3272360866935503, 0.546208843363586, 0.5582840994579277]]"
72,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3310546111957967, 0.5192366301390333, 0.5611820788519108], [-0.3379542790018085, 0.5387636782341668, 0.5423452127910232]]"
73,face_front,27,0.44,FALSE,0,face_front,27,bus,done,"[[-0.3310546111957967, 0.5192366301390333, 0.5611820788519108], [-0.28778661532703065, 0.9500862601895267, 0.48418361722596825]]"
74,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.28778661532703065, 0.9500862601895267, 0.48418361722596825], [-0.302737448543945, 0.9520905983271892, 0.45758117669451837]]"
75,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.302737448543945, 0.9520905983271893, 0.45758117669451837], [-0.31706911734168836, 0.9508496991011584, 0.4331956062073564]]"
76,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.31706911734168836, 0.950849699101158, 0.4331956062073564], [-0.33002766271266254, 0.9488093631928208, 0.41147027977333894]]"
77,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.33002766271266254, 0.9488093631928208, 0.41147027977333894], [-0.3432745271496121, 0.9478674546071137, 0.3888582053216073]]"
78,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3432745271496121, 0.9478674546071139, 0.3888582053216072], [-0.3569113438983061, 0.9475248042869207, 0.36535938285215996]]"
79,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3569113438983061, 0.9475248042869205, 0.36535938285215996], [-0.3688038147976076, 0.958263962431697, 0.34097381236499724]]"
80,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3688038147976076, 0.9582639624316969, 0.34097381236499724], [-0.3726297995029615, 0.983476469263133, 0.3254557220549853]]"
81,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3726297995029615, 0.9834764692631333, 0.3254557220549853], [-0.37596419865080294, 1.008588886886174, 0.31082437976268784]]"
82,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.37596419865080294, 1.008588886886174, 0.31082437976268784], [-0.381891320174635, 1.0285107125061173, 0.2935327934172454]]"
83,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[-0.38189132017463506, 1.028510712506117, 0.2935327934172454], [-0.3866341533096956, 1.0643071357302727, 0.272694215000944]]"
84,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3866341533096956, 1.0643071357302727, 0.27269421500094393], [-0.39151899675995383, 1.0855763347089722, 0.25673275068207335]]"
85,face_front,4,0.05,FALSE,0,face_front,4,bus,done,"[[-0.3915189967599537, 1.085576334708972, 0.2567327506820734], [-0.37676713159899394, 1.0524207826435334, 0.2939761674261032]]"
86,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.37676713159899394, 1.0524207826435332, 0.2939761674261032], [-0.37110238352524755, 1.029953067133807, 0.31171112778040344]]"
87,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.3711023835252476, 1.029953067133807, 0.31171112778040344], [-0.3667350712483926, 1.0124282745759172, 0.32545572205498535]]"
88,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3667350712483926, 1.0124282745759172, 0.32545572205498535], [-0.36109626879053636, 0.9936048762786044, 0.34186056038271273]]"
89,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.36109626879053636, 0.9936048762786044, 0.34186056038271273], [-0.35629647791471725, 0.97443244273677, 0.3569352766838677]]"
90,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.35629647791471725, 0.9744324427367701, 0.3569352766838677], [-0.3413881709850226, 0.9734764873175393, 0.38309434320645974]]"
91,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3413881709850225, 0.9734764873175393, 0.38309434320645985], [-0.3274464544990235, 0.9753166448090841, 0.40659316567590653]]"
92,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3274464544990235, 0.9753166448090841, 0.40659316567590653], [-0.3129115192097429, 0.9775558821493486, 0.43097873616306936]]"
93,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.31291151920974286, 0.9775558821493487, 0.4309787361630694], [-0.2997662880185615, 0.9779986216779389, 0.45359081061480155]]"
94,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.2997662880185615, 0.9779986216779389, 0.45359081061480155], [-0.28631615709007496, 0.9799388683778792, 0.4762028850665337]]"
95,face_front,12,0.19,FALSE,0,face_front,12,bus,done,"[[-0.28631615709007496, 0.979938868377879, 0.4762028850665337], [-0.2645608079132572, 1.1647391706287478, 0.44871369651736864]]"
96,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.26456080791325726, 1.164739170628748, 0.44871369651736864], [-0.27955090115796927, 1.1619092937437003, 0.4237480607011666]]"
97,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.2795509011579692, 1.1619092937437003, 0.4237480607011667], [-0.29122550436824907, 1.1606947113841946, 0.40395538206330206]]"
98,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.2912255043682491, 1.1606947113841943, 0.40395538206330206], [-0.30494489691547594, 1.1587913539761532, 0.38086392365246147]]"
99,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.30494489691547594, 1.1587913539761532, 0.3808639236524614], [-0.31821840430853376, 1.1570734882074947, 0.3584793466215441]]"
100,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.31821840430853376, 1.1570734882074944, 0.3584793466215441], [-0.330767154530048, 1.158247094616053, 0.3363303967172678]]"
101,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.330767154530048, 1.158247094616053, 0.33633039671726783], [-0.3435005411854617, 1.1591820178762284, 0.3139458196863501]]"
102,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3435005411854617, 1.1591820178762284, 0.31394581968635005], [-0.3480796550705928, 1.1794536693660416, 0.2988656835813129]]"
103,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3480796550705928, 1.1794536693660416, 0.2988656835813128], [-0.35175818699883427, 1.2014758901580391, 0.2847280559828381]]"
104,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3517581869988342, 1.2014758901580391, 0.2847280559828381], [-0.35428369989846575, 1.223815902719806, 0.2724754453974947]]"
105,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.35428369989846575, 1.223815902719806, 0.2724754453974947], [-0.35701644944460353, 1.2464743856934553, 0.2597515805588677]]"
106,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.35701644944460353, 1.2464743856934553, 0.2597515805588677], [-0.3610064074338291, 1.2729804307220838, 0.24349330882062228]]"
107,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3610064074338291, 1.2729804307220838, 0.24349330882062234], [-0.3628749637997361, 1.2998833761418658, 0.23076944398199548]]"
108,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3628749637997361, 1.2998833761418658, 0.23076944398199548], [-0.3481105763714288, 1.3015739675139095, 0.2557459194059664]]"
