uid,name,num_leds,length,reversed,offset,sub_component,num_adressable_leds,bus,status,points
51,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.19804402634545806, 1.2563974952702142, 0.49211904449300775], [-0.20473988624126543, 1.2739818545728132, 0.4890184475094877]]"
52,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.19804402634545806, 1.2563974952702142, 0.49211904449300775], [0.20473988624126543, 1.2739818545728132, 0.4890184475094877]]"
53,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.1199286153559695, 0.7281662075650596, 0.5852604725698022], [-0.13669757402811705, 0.7283457097445215, 0.585228821492467]]"
54,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.1199286153559695, 0.7281662075650596, 0.5852604725698022], [0.13669757402811705, 0.7283457097445215, 0.585228821492467]]"
55,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.2675177318194284, 1.3020599716463546, 0.48406751790193125], [-0.27749456626961433, 1.2707410817655254, 0.48958988319375846]]"
56,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.2675177318194284, 1.3020599716463546, 0.48406751790193125], [0.27749456626961433, 1.2707410817655254, 0.48958988319375846]]"
57,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[-0.18001671124136123, 1.2438855473049037, 0.49432523850051235], [-0.17967333381080722, 1.2521704858224745, 0.4928643803063538]]"
58,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.18001671124136123, 1.2438855473049037, 0.49432523850051235], [0.17967333381080722, 1.2521704858224745, 0.4928643803063538]]"
59,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[-0.002181362071109711, 0.6892142346223532, 0.5921287563514273], [-0.004733160129914752, 0.7053694307737055, 0.5892801593913064]]"
60,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.002181362071109711, 0.6892142346223532, 0.5921287563514273], [0.004733160129914752, 0.7053694307737055, 0.5892801593913064]]"
61,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.11923774023596495, 0.8738688860962617, 0.5595691591832592], [-0.11768950681954476, 0.890667695012088, 0.5566070759276331]]"
62,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.11923774023596495, 0.8738688860962617, 0.5595691591832592], [0.11768950681954476, 0.890667695012088, 0.5566070759276331]]"
63,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.21472194166580028, 1.20540556466654, 0.5011102976568491], [-0.20130611193572306, 1.226808429136033, 0.49733639518643097]]"
64,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.21472194166580028, 1.20540556466654, 0.5011102976568491], [0.20130611193572306, 1.226808429136033, 0.49733639518643097]]"
65,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.11286117445569376, 0.9277164283401129, 0.5500743846408295], [-0.13405507846118078, 0.9255270659994272, 0.5504604282920392]]"
66,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.11286117445569376, 0.9277164283401129, 0.5500743846408295], [0.13405507846118078, 0.9255270659994272, 0.5504604282920392]]"
67,face_front,3,0.05,FALSE,0,face_front,3,bus,done,"[[-0.17916678457822857, 0.6814956409055947, 0.5934897526768187], [-0.1299535363012748, 0.6798801212904598, 0.5937746123728307]]"
68,face_front,3,0.05,FALSE,0,face_front,3,bus,done,"[[0.17916678457822857, 0.6814956409055947, 0.5934897526768187], [0.1299535363012748, 0.6798801212904598, 0.5937746123728307]]"
69,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[-0.13669757402811705, 0.7283457097445214, 0.585228821492467], [-0.16932413492283785, 0.7021383915434349, 0.5898498787833304]]"
70,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[0.13669757402811705, 0.7283457097445214, 0.585228821492467], [0.16932413492283785, 0.7021383915434349, 0.5898498787833304]]"
71,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.2404511390189046, 1.199079247158858, 0.5022257981219818], [-0.21472194166580028, 1.20540556466654, 0.5011102976568491]]"
72,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.2404511390189046, 1.199079247158858, 0.5022257981219818], [0.21472194166580028, 1.20540556466654, 0.5011102976568491]]"
73,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.11797135331874829, 0.8707106407959327, 0.5601260430414029], [-0.14584739503213026, 0.8657264783007466, 0.5610048853655396]]"
74,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.11797135331874829, 0.8707106407959327, 0.5601260430414029], [0.14584739503213026, 0.8657264783007466, 0.5610048853655396]]"
75,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[-0.13062382407759174, 1.292500830504126, 0.48575305239770644], [-0.12433292025758808, 1.2785113737338831, 0.48821977107175485]]"
76,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.13062382407759174, 1.292500830504126, 0.48575305239770644], [0.12433292025758808, 1.2785113737338831, 0.48821977107175485]]"
77,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.12433292025758806, 1.2785113737338833, 0.4882197710717549], [-0.11606742516006445, 1.2626300331940137, 0.4910200798987529]]"
78,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.12433292025758806, 1.2785113737338833, 0.4882197710717549], [0.11606742516006445, 1.2626300331940137, 0.4910200798987529]]"
